SaleID,SaleDate,ProductID,Quantity,TotalPrice,CustomerID,StoreID,Profit
SALE0105801,2025-03-01,P1987,5,2281.55,CUST00753,STORE007,432.6993328695715
SALE0105802,2025-05-27,P1761,1,396.23,CUST00476,STORE006,60.504604067312776
SALE0105803,2025-02-12,P1237,2,379.46,CUST00646,STORE010,57.21953872314758
SALE0105804,2025-06-24,P1286,2,301.22,CUST00836,STORE004,72.77833234999281
SALE0105805,2025-03-24,P2330,5,2245.2,CUST00545,STORE009,508.1326871493282
SALE0105806,2025-03-01,P1874,1,174.57,CUST00653,STORE003,35.12809941535323
SALE0105807,2025-01-18,P1561,3,945.21,CUST00769,STORE007,222.37547570066968
SALE0105808,2025-04-02,P1329,2,439.04,CUST00721,STORE001,85.74535539654052
SALE0105809,2025-06-08,P1823,1,281.54,CUST00044,STORE003,53.44343384550817
SALE0105810,2025-05-07,P2018,1,1272.78,CUST00406,STORE010,198.22539553726395
SALE0105811,2025-04-01,P1321,3,3879.75,CUST00491,STORE004,871.3177281193974
SALE0105812,2025-03-09,P1645,3,2116.02,CUST00564,STORE002,447.6586219594243
SALE0105813,2025-06-18,P2426,4,222637.6,CUST00820,STORE010,40886.64744769485
SALE0105814,2025-01-20,P1591,4,722.0,CUST00854,STORE003,114.38183453163568
SALE0105815,2025-01-02,P1400,1,39.53,CUST00958,STORE004,6.7247087363847955
SALE0105816,2025-03-01,P1532,4,2966.12,CUST00629,STORE001,516.031572635367
SALE0105817,2025-01-18,P1866,3,2311.38,CUST00878,STORE010,535.1639976909044
SALE0105818,2025-01-15,P2033,5,12793.8,CUST00975,STORE002,2374.6384543538675
SALE0105819,2025-05-27,P1781,2,749.32,CUST00415,STORE001,118.05839255298612
SALE0105820,2025-03-31,P2246,4,5754.16,CUST00268,STORE008,1314.5005665557326
SALE0105821,2025-05-24,P1967,1,140.83,CUST00838,STORE001,34.63316512262186
SALE0105822,2025-05-01,P2417,2,243.38,CUST00099,STORE007,39.96941682796098
SALE0105823,2025-04-07,P2109,5,2118.15,CUST00120,STORE004,412.70451903956393
SALE0105824,2025-02-17,P1222,1,789.51,CUST00225,STORE009,191.4829372787907
SALE0105825,2025-04-29,P1391,4,6987.32,CUST00066,STORE007,1248.0705427549185
SALE0105826,2025-06-27,P1394,5,855.6,CUST00408,STORE007,169.64611344157467
SALE0105827,2025-03-03,P2039,4,2044.72,CUST00311,STORE008,383.06835051595067
SALE0105828,2025-05-03,P2436,4,3352.0,CUST00907,STORE007,599.1231162520146
SALE0105829,2025-05-29,P1034,2,3305.02,CUST00697,STORE001,574.1197726646978
SALE0105830,2025-06-07,P1189,1,1273.89,CUST00724,STORE004,303.38174315143044
SALE0105831,2025-02-22,P1774,3,3036.06,CUST00267,STORE005,541.9595905715717
SALE0105832,2025-02-28,P1981,3,899.04,CUST00585,STORE002,175.72233678162476
SALE0105833,2025-05-30,P1542,4,4567.0,CUST00658,STORE001,1014.0266993047608
SALE0105834,2025-03-03,P2086,1,227.73,CUST00902,STORE001,53.93822720273754
SALE0105835,2025-05-09,P2355,5,847.45,CUST00249,STORE009,186.165962352474
SALE0105836,2025-03-15,P1143,4,3349.16,CUST00776,STORE005,699.2421249306153
SALE0105837,2025-02-14,P1722,1,148.89,CUST00294,STORE006,24.430713008001945
SALE0105838,2025-01-18,P1552,5,114613.95,CUST00854,STORE006,18824.856028728813
SALE0105839,2025-03-07,P1494,4,11373.6,CUST00814,STORE002,2133.930709919346
SALE0105840,2025-04-22,P2096,5,1895.75,CUST00503,STORE001,323.3550791438484
SALE0105841,2025-01-01,P1823,4,1126.16,CUST00856,STORE004,170.1570973370882
SALE0105842,2025-01-04,P1411,2,1883.84,CUST00022,STORE006,382.3610757461688
SALE0105843,2025-05-23,P1868,3,2508.69,CUST00329,STORE006,453.0686710792673
SALE0105844,2025-05-24,P1892,1,39.52,CUST00279,STORE006,7.759065490629929
SALE0105845,2025-03-05,P1030,3,275.67,CUST00121,STORE004,61.34983611984212
SALE0105846,2025-03-09,P1137,1,698.86,CUST00890,STORE005,167.59695817462193
SALE0105847,2025-05-24,P2230,5,374177.25,CUST00863,STORE007,61749.09602107719
SALE0105848,2025-04-08,P1678,3,166.71,CUST00201,STORE001,30.411776889852735
SALE0105849,2025-04-16,P2030,1,266.1,CUST00008,STORE006,50.39292372366999
SALE0105850,2025-04-28,P1375,5,17150.95,CUST00939,STORE007,2676.6265363430316
SALE0105851,2025-04-24,P1489,3,9950.28,CUST00679,STORE007,1536.4656865616184
SALE0105852,2025-03-17,P1309,2,1099.94,CUST00019,STORE008,165.81864897949976
SALE0105853,2025-06-10,P1194,2,583.42,CUST00529,STORE002,114.26133232134706
SALE0105854,2025-05-15,P1784,4,305240.96,CUST00750,STORE001,61363.07400967072
SALE0105855,2025-06-01,P2121,1,421.0,CUST00024,STORE009,90.30345855798127
SALE0105856,2025-02-03,P2034,2,190.16,CUST00805,STORE001,45.85493517851545
SALE0105857,2025-05-20,P2199,5,14905.0,CUST00664,STORE008,3679.233613362585
SALE0105858,2025-05-18,P1672,5,2535.25,CUST00657,STORE001,527.4392144495696
SALE0105859,2025-03-10,P1459,4,1074.24,CUST00228,STORE004,236.00789676184561
SALE0105860,2025-03-20,P1973,5,7827.9,CUST00789,STORE006,1380.3155561874435
SALE0105861,2025-01-23,P2076,5,709.65,CUST00675,STORE005,107.36324607318389
SALE0105862,2025-02-09,P1749,1,958.36,CUST00184,STORE005,200.05716891127437
SALE0105863,2025-02-15,P2106,4,885.72,CUST00309,STORE002,156.82408324524664
SALE0105864,2025-06-23,P2485,2,741.94,CUST00731,STORE001,134.6700437977892
SALE0105865,2025-02-25,P2410,4,6792.16,CUST00725,STORE005,1346.1315756973006
SALE0105866,2025-04-06,P1342,1,986.81,CUST00463,STORE002,229.76564668024147
SALE0105867,2025-03-27,P2323,3,596.07,CUST00174,STORE005,134.19878716694188
SALE0105868,2025-02-18,P2075,1,309.8,CUST00989,STORE004,76.52882810941924
SALE0105869,2025-03-09,P2246,1,1438.54,CUST00766,STORE007,271.0435099257409
SALE0105870,2025-01-06,P2211,1,660.7,CUST00074,STORE002,164.3001401538755
SALE0105871,2025-04-24,P2145,3,15912.66,CUST00963,STORE005,2798.9661363340842
SALE0105872,2025-05-09,P1500,5,4440.0,CUST00090,STORE003,867.166189189536
SALE0105873,2025-06-16,P2360,2,341.62,CUST00782,STORE006,81.8453406257547
SALE0105874,2025-06-25,P1535,1,438.31,CUST00951,STORE009,85.54412864043677
SALE0105875,2025-06-26,P1016,2,2853.8,CUST00823,STORE008,431.1038346806667
SALE0105876,2025-05-16,P2261,5,1915.3,CUST00951,STORE005,387.66889900948064
SALE0105877,2025-04-27,P2413,1,1248.83,CUST00220,STORE004,262.51297691491925
SALE0105878,2025-06-17,P1453,2,419.44,CUST00559,STORE001,66.98864916215003
SALE0105879,2025-01-26,P1837,2,1936.98,CUST00427,STORE001,436.24261781131145
SALE0105880,2025-01-19,P2384,4,2090.84,CUST00874,STORE004,419.42578318936944
SALE0105881,2025-04-16,P1966,5,499.4,CUST00513,STORE008,82.77263997134249
SALE0105882,2025-05-10,P1348,3,1343.61,CUST00623,STORE005,266.83976515977065
SALE0105883,2025-05-22,P1337,5,2692.0,CUST00115,STORE007,525.4331938353664
SALE0105884,2025-05-13,P1329,1,219.52,CUST00470,STORE007,46.351026692670914
SALE0105885,2025-02-10,P2472,5,1596.5,CUST00999,STORE004,285.8521413167686
SALE0105886,2025-03-03,P2241,2,1303.94,CUST00032,STORE003,289.76104749731337
SALE0105887,2025-01-11,P1357,3,6587.7,CUST00775,STORE008,1485.8022980260364
SALE0105888,2025-02-20,P2322,4,1507.72,CUST00336,STORE007,260.4380073373742
SALE0105889,2025-04-08,P2316,2,1024.02,CUST00906,STORE009,219.5918262190846
SALE0105890,2025-06-17,P2247,2,267.76,CUST00801,STORE004,60.59277426208964
SALE0105891,2025-05-17,P1790,1,305.92,CUST00889,STORE008,69.7328407141157
SALE0105892,2025-03-03,P1237,3,569.19,CUST00951,STORE004,97.83626081314844
SALE0105893,2025-05-11,P1074,4,1910.28,CUST00990,STORE009,347.19616167336187
SALE0105894,2025-02-10,P1457,3,4987.89,CUST00570,STORE001,835.583198196029
SALE0105895,2025-04-26,P1737,1,177.6,CUST00008,STORE007,43.12293528519713
SALE0105896,2025-05-23,P1723,4,357.36,CUST00935,STORE009,63.49965471354306
SALE0105897,2025-02-08,P1617,5,135290.05,CUST00822,STORE010,33564.51209739712
SALE0105898,2025-04-12,P1295,4,2973.28,CUST00032,STORE009,581.6920564538552
SALE0105899,2025-06-27,P1463,2,2032.42,CUST00363,STORE001,410.92171422964617
SALE0105900,2025-06-27,P2007,1,767.78,CUST00561,STORE010,117.25289391473028
SALE0105901,2025-02-28,P2371,4,668.64,CUST00067,STORE004,107.58154138302383
SALE0105902,2025-01-24,P1648,1,91.85,CUST00536,STORE008,19.765792070865114
SALE0105903,2025-04-04,P2337,4,781.68,CUST00212,STORE008,164.46605714869378
SALE0105904,2025-05-19,P1669,5,4336.45,CUST00472,STORE001,774.4019790967382
SALE0105905,2025-06-21,P1919,1,327.39,CUST00977,STORE010,63.67135484716474
SALE0105906,2025-04-30,P2443,1,187.51,CUST00716,STORE001,44.14375355977768
SALE0105907,2025-04-04,P1868,5,4181.15,CUST00619,STORE010,1037.416686629594
SALE0105908,2025-04-04,P1605,2,505.9,CUST00236,STORE007,85.39771096760063
SALE0105909,2025-06-22,P1346,3,2385.9,CUST00356,STORE007,423.604610343296
SALE0105910,2025-05-07,P1619,2,104.34,CUST00125,STORE006,23.17019579831476
SALE0105911,2025-01-08,P1661,4,748.2,CUST00250,STORE010,152.11804494194206
SALE0105912,2025-01-01,P1118,1,122.45,CUST00537,STORE006,22.91461187136821
SALE0105913,2025-04-26,P1800,4,5166.88,CUST00852,STORE010,1196.1818077311414
SALE0105914,2025-05-16,P2325,2,639.0,CUST00557,STORE005,108.57305654724847
SALE0105915,2025-04-06,P2114,3,7018.35,CUST00739,STORE009,1484.1440402406474
SALE0105916,2025-02-27,P2468,4,4382.56,CUST00485,STORE007,761.9781007529778
SALE0105917,2025-03-29,P2156,2,61.64,CUST00369,STORE008,14.263366018557084
SALE0105918,2025-06-22,P1216,2,1942.86,CUST00854,STORE001,414.4589709871996
SALE0105919,2025-05-30,P1041,5,3790.5,CUST00153,STORE004,791.4259628607963
SALE0105920,2025-05-08,P1642,2,836.46,CUST00078,STORE010,159.19615754179523
SALE0105921,2025-03-28,P1174,2,966.4,CUST00364,STORE001,177.8081878794259
SALE0105922,2025-01-10,P1543,3,665.34,CUST00278,STORE009,109.88711878407216
SALE0105923,2025-05-27,P2117,1,918.53,CUST00212,STORE004,193.33473594327958
SALE0105924,2025-03-03,P2391,3,4584.87,CUST00712,STORE003,887.9845460227734
SALE0105925,2025-04-14,P2400,1,714.24,CUST00112,STORE007,148.0259753481491
SALE0105926,2025-06-27,P1110,5,171090.9,CUST00405,STORE010,40913.84564036603
SALE0105927,2025-03-21,P1323,1,283.57,CUST00481,STORE009,66.90830272819206
SALE0105928,2025-01-08,P2457,4,1138.6,CUST00416,STORE005,173.3079998583354
SALE0105929,2025-03-12,P2208,4,187.24,CUST00459,STORE005,34.05106598401391
SALE0105930,2025-04-01,P1354,1,636.7,CUST00775,STORE003,155.4985608674494
SALE0105931,2025-01-31,P2233,2,6400.12,CUST00385,STORE009,973.9886452206337
SALE0105932,2025-05-18,P1352,2,1486.34,CUST00434,STORE004,255.49939687057778
SALE0105933,2025-03-21,P1893,5,2688.6,CUST00899,STORE003,443.46702151329157
SALE0105934,2025-01-29,P2306,2,2605.1,CUST00351,STORE002,460.9587668120141
SALE0105935,2025-04-13,P2303,5,304443.4,CUST00890,STORE008,50530.97348223294
SALE0105936,2025-02-17,P1017,4,1841.76,CUST00059,STORE002,312.97838190871306
SALE0105937,2025-04-29,P1982,3,679.83,CUST00519,STORE005,152.23282369083307
SALE0105938,2025-06-07,P1952,5,275.75,CUST00741,STORE003,47.36486710805251
SALE0105939,2025-04-11,P1688,1,353.19,CUST00646,STORE002,64.78254998957172
SALE0105940,2025-06-28,P1835,2,824.48,CUST00866,STORE003,135.4684084206257
SALE0105941,2025-02-06,P1827,3,3498.66,CUST00508,STORE009,798.4633286380015
SALE0105942,2025-02-10,P2074,5,1683.35,CUST00047,STORE004,361.4991224422606
SALE0105943,2025-06-06,P1341,2,188494.62,CUST00896,STORE001,43852.70355885877
SALE0105944,2025-02-24,P1511,3,4318.35,CUST00390,STORE005,1012.9821949771942
SALE0105945,2025-05-18,P2006,2,85.8,CUST00164,STORE010,20.57254955062356
SALE0105946,2025-01-16,P2128,2,89589.38,CUST00539,STORE001,18919.199570638273
SALE0105947,2025-04-21,P1828,1,161.33,CUST00917,STORE002,39.955639544582226
SALE0105948,2025-01-11,P2245,4,124.52,CUST00944,STORE008,20.658741989662513
SALE0105949,2025-05-12,P1858,3,596.85,CUST00880,STORE006,112.01137054189228
SALE0105950,2025-01-29,P1337,3,1615.2,CUST00115,STORE002,360.23531702226876
SALE0105951,2025-04-30,P1100,2,1063.44,CUST00353,STORE005,255.00471736447003
SALE0105952,2025-02-16,P2040,3,871.32,CUST00094,STORE005,140.1188120512226
SALE0105953,2025-03-04,P1928,1,255.76,CUST00441,STORE007,50.23490489551683
SALE0105954,2025-04-08,P2452,3,678.3,CUST00906,STORE003,121.03199574695714
SALE0105955,2025-03-19,P2009,2,2852.24,CUST00048,STORE010,457.77164894503545
SALE0105956,2025-04-27,P1142,1,2032.22,CUST00528,STORE010,504.1746183958338
SALE0105957,2025-06-18,P1158,1,291.36,CUST00096,STORE006,46.03311937804583
SALE0105958,2025-04-14,P1542,3,3425.25,CUST00387,STORE004,802.0319136521722
SALE0105959,2025-02-11,P1166,4,3405.32,CUST00730,STORE009,795.3767691732403
SALE0105960,2025-03-25,P2046,1,330.83,CUST00453,STORE010,50.39906559195846
SALE0105961,2025-05-01,P1763,1,257.3,CUST00626,STORE004,47.3752358843724
SALE0105962,2025-03-07,P1056,3,1285.47,CUST00865,STORE003,260.8798436623745
SALE0105963,2025-02-17,P2230,2,149670.9,CUST00602,STORE010,29365.003799176462
SALE0105964,2025-05-29,P2236,5,321958.25,CUST00408,STORE008,62467.133165312065
SALE0105965,2025-03-05,P1550,1,1163.82,CUST00930,STORE004,290.0907106777461
SALE0105966,2025-06-11,P2330,1,449.04,CUST00122,STORE003,83.49941034647756
SALE0105967,2025-05-02,P1679,4,4345.56,CUST00043,STORE007,767.1032092562465
SALE0105968,2025-03-17,P1541,3,2363.46,CUST00171,STORE006,396.63899211741125
SALE0105969,2025-05-27,P1948,4,1213.72,CUST00311,STORE003,186.40622488763768
SALE0105970,2025-01-01,P2043,5,1382.3,CUST00882,STORE010,231.42233884617016
SALE0105971,2025-03-16,P2299,2,1775.78,CUST00031,STORE004,375.1851813910547
SALE0105972,2025-03-07,P2352,1,32.74,CUST00681,STORE009,6.89942435735506
SALE0105973,2025-03-18,P1255,2,232.42,CUST00010,STORE006,47.087972563158154
SALE0105974,2025-05-12,P2053,4,22581.48,CUST00184,STORE006,4016.9644751253036
SALE0105975,2025-01-07,P2049,4,895.28,CUST00812,STORE005,143.6251795090304
SALE0105976,2025-01-25,P1070,5,3797.25,CUST00977,STORE009,885.7723538330844
SALE0105977,2025-05-22,P2093,4,4596.36,CUST00884,STORE001,1062.1691328761765
SALE0105978,2025-04-10,P2155,3,392.16,CUST00614,STORE003,89.4262458576815
SALE0105979,2025-05-15,P1724,2,728.96,CUST00820,STORE004,141.7723977295878
SALE0105980,2025-03-25,P1776,3,310.26,CUST00030,STORE007,75.87678947986355
SALE0105981,2025-04-06,P1096,3,1322.73,CUST00806,STORE003,261.72680251445905
SALE0105982,2025-06-26,P1981,4,1198.72,CUST00487,STORE009,222.10484847361204
SALE0105983,2025-05-17,P1315,1,520.77,CUST00008,STORE005,105.94222408489308
SALE0105984,2025-02-27,P1606,5,1984.4,CUST00380,STORE007,464.7633420055467
SALE0105985,2025-05-03,P1241,3,411.78,CUST00756,STORE002,100.60540080938561
SALE0105986,2025-03-15,P1215,5,6877.5,CUST00846,STORE007,1131.2599137007428
SALE0105987,2025-01-05,P2098,3,197175.84,CUST00892,STORE003,40539.54530857004
SALE0105988,2025-03-02,P2024,3,393.42,CUST00096,STORE002,85.64248290713384
SALE0105989,2025-05-11,P1829,2,1872.2,CUST00390,STORE005,289.4497393813003
SALE0105990,2025-04-07,P1047,4,424.52,CUST00553,STORE002,70.55202399332042
SALE0105991,2025-01-04,P1099,2,4271.18,CUST00595,STORE006,773.6450310634123
SALE0105992,2025-01-31,P1744,4,819.44,CUST00056,STORE004,176.67195831899707
SALE0105993,2025-01-29,P2178,3,706.2,CUST00394,STORE006,123.9427479446874
SALE0105994,2025-05-01,P2376,5,4401.8,CUST00052,STORE003,980.4113905104733
SALE0105995,2025-01-06,P1078,5,19506.65,CUST00715,STORE010,3680.266003739116
SALE0105996,2025-01-26,P1915,5,14020.85,CUST00456,STORE003,3294.1063163452736
SALE0105997,2025-05-10,P1130,3,2568.45,CUST00329,STORE009,487.53692754914414
SALE0105998,2025-05-01,P1783,4,101691.08,CUST00908,STORE006,24563.78872922334
SALE0105999,2025-02-18,P2359,2,2135.74,CUST00565,STORE010,503.0640780882966
SALE0106000,2025-02-28,P1958,5,963.1,CUST00115,STORE001,156.59806361906405
SALE0106001,2025-06-28,P1360,4,358476.4,CUST00008,STORE005,66995.64272636663
SALE0106002,2025-05-27,P2049,5,1119.1,CUST00774,STORE007,172.4316854295107
SALE0106003,2025-03-18,P1552,2,45845.58,CUST00606,STORE008,8359.86825306847
SALE0106004,2025-03-27,P2347,1,207.3,CUST00831,STORE004,37.17037816798312
SALE0106005,2025-01-03,P1070,3,2278.35,CUST00286,STORE008,484.1525767405174
SALE0106006,2025-04-01,P1064,1,253.86,CUST00603,STORE002,40.63193253292244
SALE0106007,2025-05-09,P1279,5,709.15,CUST00005,STORE003,126.65828879939912
SALE0106008,2025-06-03,P2075,2,619.6,CUST00904,STORE005,152.7682948580071
SALE0106009,2025-01-18,P2468,3,3286.92,CUST00677,STORE009,637.2140358999852
SALE0106010,2025-02-09,P1213,1,470.03,CUST00145,STORE005,92.90610480184482
SALE0106011,2025-02-20,P1150,5,569.85,CUST00037,STORE004,128.8788056316451
SALE0106012,2025-01-05,P1979,2,169.98,CUST00671,STORE008,38.75587965467451
SALE0106013,2025-03-27,P2347,2,414.6,CUST00677,STORE009,92.67328442065467
SALE0106014,2025-02-20,P1992,1,138.45,CUST00101,STORE005,30.2101355419211
SALE0106015,2025-01-04,P1486,5,3988.55,CUST00333,STORE010,675.1037783352448
SALE0106016,2025-01-17,P2361,1,1003.46,CUST00797,STORE007,198.43743107601043
SALE0106017,2025-06-16,P1112,1,207.42,CUST00174,STORE002,40.965526120202824
SALE0106018,2025-02-05,P1227,5,967.6,CUST00386,STORE003,172.208948707973
SALE0106019,2025-05-31,P2144,4,3180.2,CUST00976,STORE006,589.5406141319229
SALE0106020,2025-03-01,P1333,3,567.3,CUST00090,STORE008,119.74806177102562
SALE0106021,2025-03-05,P2424,3,1623.48,CUST00079,STORE006,287.0894857864383
SALE0106022,2025-05-22,P1359,2,1078.72,CUST00964,STORE001,226.73240179111784
SALE0106023,2025-02-24,P1830,5,475.4,CUST00322,STORE007,74.03237960362776
SALE0106024,2025-05-02,P2113,4,3775.84,CUST00575,STORE004,872.5409323770709
SALE0106025,2025-05-14,P1772,4,7515.4,CUST00402,STORE004,1628.542103354435
SALE0106026,2025-05-30,P1978,4,68757.0,CUST00083,STORE010,12743.627951105569
SALE0106027,2025-03-31,P2264,1,1588.6,CUST00812,STORE005,279.205962375783
SALE0106028,2025-01-21,P1667,2,168.68,CUST00652,STORE004,25.768017477541306
SALE0106029,2025-06-17,P2304,3,74259.51,CUST00248,STORE002,11568.351999222301
SALE0106030,2025-04-08,P2321,1,957.77,CUST00047,STORE001,179.2683866571409
SALE0106031,2025-02-11,P1192,5,4654.65,CUST00601,STORE002,873.8206634583416
SALE0106032,2025-04-15,P1805,3,186015.78,CUST00003,STORE003,42990.70696956855
SALE0106033,2025-06-17,P2010,2,2173.82,CUST00764,STORE010,521.8319804218212
SALE0106034,2025-02-24,P2044,1,1027.7,CUST00026,STORE001,162.129610180515
SALE0106035,2025-01-06,P1702,4,5001.76,CUST00318,STORE010,1161.411160935554
SALE0106036,2025-03-16,P1189,5,6369.45,CUST00036,STORE007,1134.1578779533797
SALE0106037,2025-06-12,P1775,5,266386.85,CUST00492,STORE007,60300.27300613707
SALE0106038,2025-02-22,P2213,1,1360.25,CUST00624,STORE010,324.9327392348288
SALE0106039,2025-03-10,P1351,2,489.5,CUST00163,STORE004,86.69762962518695
SALE0106040,2025-02-14,P2370,3,4032.81,CUST00493,STORE008,645.8554374493517
SALE0106041,2025-06-16,P2257,5,3303.55,CUST00915,STORE009,508.4836075011474
SALE0106042,2025-04-16,P1718,2,2075.72,CUST00898,STORE003,469.274815404952
SALE0106043,2025-05-07,P1987,1,456.31,CUST00017,STORE010,107.80703092150527
SALE0106044,2025-05-18,P2019,4,5062.32,CUST00059,STORE005,984.1080998489532
SALE0106045,2025-01-25,P1900,2,4785.78,CUST00221,STORE002,760.4154681734361
SALE0106046,2025-02-27,P2309,5,691.9,CUST00673,STORE002,152.5053583937249
SALE0106047,2025-06-20,P2126,3,428.88,CUST00423,STORE010,95.83547170824677
SALE0106048,2025-05-31,P1637,2,130.4,CUST00789,STORE009,22.591578356859564
SALE0106049,2025-01-05,P2193,1,1428.13,CUST00130,STORE006,319.0450780108791
SALE0106050,2025-05-26,P1609,4,332.68,CUST00768,STORE008,65.07236470291917
SALE0106051,2025-01-14,P1116,2,70650.82,CUST00537,STORE001,16625.66988419675
SALE0106052,2025-05-31,P1879,5,11390.25,CUST00351,STORE002,2814.816670291147
SALE0106053,2025-06-27,P1242,2,275.8,CUST00105,STORE004,43.21283700787807
SALE0106054,2025-01-02,P2000,2,836.1,CUST00084,STORE006,175.27894777051634
SALE0106055,2025-04-27,P1305,1,857.59,CUST00130,STORE008,202.68696960158073
SALE0106056,2025-02-15,P2436,5,4190.0,CUST00751,STORE003,810.3751539758077
SALE0106057,2025-04-29,P1306,5,4683.5,CUST00727,STORE003,851.882487988766
SALE0106058,2025-01-10,P1523,2,625.04,CUST00412,STORE005,133.0079803016463
SALE0106059,2025-02-18,P2116,1,275.0,CUST00668,STORE004,68.12750350637249
SALE0106060,2025-01-30,P1908,2,545.98,CUST00367,STORE006,117.67580796683765
SALE0106061,2025-01-28,P1689,5,9030.35,CUST00149,STORE010,1804.7912124502002
SALE0106062,2025-01-13,P1992,1,138.45,CUST00632,STORE007,22.565140215781206
SALE0106063,2025-05-19,P1858,2,397.9,CUST00273,STORE006,60.91938138340883
SALE0106064,2025-04-27,P1893,2,1075.44,CUST00832,STORE001,230.82110628442854
SALE0106065,2025-02-25,P1577,2,47374.06,CUST00194,STORE008,7663.892454365478
SALE0106066,2025-05-04,P1191,5,164213.0,CUST00515,STORE004,40470.62079993771
SALE0106067,2025-03-21,P1125,2,245.0,CUST00858,STORE004,59.23816199007071
